Wall time,Step,Value
1776251607.3903513,19304,1.9219999313354492
1776251607.6124277,19387,-1.0830000638961792
1776251607.7223113,19451,-1.0640000104904175
1776251607.8349545,19523,-1.0720000267028809
1776251608.0883584,19626,-1.1030000448226929
1776251608.353559,19795,-1.1690000295639038
1776251608.4752092,19881,-1.0860000848770142
1776251608.6213741,19971,-1.090000033378601
1776251608.7279432,20027,-1.055999994277954
1776251608.9960487,20148,-1.121000051498413
1776251609.2090693,20259,-1.1110000610351562
1776251609.3469226,20322,-1.0630000829696655
1776251609.527157,20428,-1.1060000658035278
1776251609.626828,20476,-1.0480000972747803
1776251610.991579,20774,-1.2980000972747803
1776251611.402962,20975,-1.2010000944137573
1776251611.6658032,21125,-1.1500000953674316
1776251611.825423,21215,-1.090000033378601
1776251612.031875,21314,-1.099000096321106
1776251612.1513867,21383,-1.069000005722046
1776251612.3661199,21475,-1.0920000076293945
1776251612.5472834,21547,-1.0720000267028809
1776251612.65468,21604,-1.0570000410079956
1776251612.9281046,21778,-1.1740000247955322
1776251613.0343618,21847,1.930999994277954
1776251613.341223,22008,-1.1610000133514404
1776251613.5235176,22101,-1.093000054359436
1776251613.7211728,22197,-1.096000075340271
1776251613.8239355,22250,-1.0530000925064087
1776251614.0557163,22371,-1.121000051498413
1776251614.3587313,22519,-1.1480000019073486
1776251615.4291635,22600,-1.0810000896453857
1776251615.5742238,22660,-1.0600000619888306
1776251616.0384822,22923,-1.2630000114440918
1776251616.470438,23123,1.7999999523162842
1776251616.5736072,23184,-1.061000108718872
1776251616.68308,23249,-1.065000057220459
1776251617.1153016,23502,-1.253000020980835
1776251617.4159586,23640,-1.1380000114440918
1776251617.7738466,23806,-1.1660000085830688
1776251618.0664709,23940,-1.1340000629425049
1776251618.2678525,24051,-1.1110000610351562
1776251618.5006824,24194,-1.1430000066757202
1776251618.7153394,24311,-1.1170001029968262
1776251618.8211648,24363,-1.0520000457763672
1776251618.957061,24432,-1.069000005722046
1776251619.1223044,24495,-1.0630000829696655
1776251620.1798701,24586,-1.0910000801086426
1776251620.3387122,24674,-1.0880000591278076
1776251620.465487,24746,-1.0720000267028809
1776251620.640842,24822,-1.0760000944137573
1776251620.8444383,24909,-1.0870000123977661
1776251620.9810967,24992,-1.0830000638961792
1776251621.1647825,25100,-1.1080000400543213
1776251621.351656,25199,-1.099000096321106
1776251621.4964046,25283,-1.0839999914169312
1776251621.6605608,25387,-1.1040000915527344
1776251621.913352,25543,-1.156000018119812
1776251622.033804,25603,-1.0600000619888306
1776251622.1711926,25679,1.9239999055862427
1776251622.3112552,25753,-1.0740000009536743
1776251622.6443381,25904,1.8489999771118164
1776251622.808259,25984,-1.0800000429153442
1776251623.031938,26113,-1.1290000677108765
1776251623.2287908,26200,-1.0870000123977661
1776251623.3549316,26276,-1.0760000944137573
1776251623.5978544,26388,-1.1120001077651978
1776251623.77983,26458,-1.0700000524520874
1776251624.0483007,26582,1.875999927520752
1776251625.0004828,26645,-1.0630000829696655
1776251625.2033257,26765,-1.1200000047683716
1776251625.8679273,27065,-0.30000001192092896
1776251626.0138142,27147,-1.0820000171661377
1776251626.1652384,27196,-1.0490000247955322
1776251626.3413694,27279,-1.0830000638961792
1776251626.4573576,27350,-1.071000099182129
1776251626.5668614,27410,-1.0600000619888306
1776251626.718864,27498,-1.0880000591278076
1776251626.9302576,27628,-1.1299999952316284
1776251627.635255,27896,-1.2680000066757202
1776251628.124168,28124,1.7719999551773071
1776251628.7440896,28350,-1.2260000705718994
1776251628.9786243,28418,-1.068000078201294
1776251629.242898,28514,-1.096000075340271
1776251629.4723268,28603,-1.0890001058578491
1776251631.0368805,28785,-1.1820000410079956
1776251631.285006,28944,-1.159000039100647
1776251631.5721545,29058,-1.1140000820159912
1776251631.7695878,29172,1.8859999179840088
1776251632.1290202,29342,-1.1700000762939453
1776251632.3816845,29473,-1.13100004196167
1776251632.5464597,29532,-1.059000015258789
1776251633.0503304,29738,-1.2060000896453857
1776251633.5087178,29921,-1.183000087738037
1776251633.7976615,30013,-1.0920000076293945
1776251633.9155333,30081,-1.068000078201294
1776251634.647654,30337,-1.25600004196167
1776251634.8031855,30416,-1.0789999961853027
1776251635.282109,30593,-1.1770000457763672
1776251635.3734062,30646,-1.0530000925064087
1776251636.575088,30765,-1.1190000772476196
1776251636.7907434,30846,-1.0810000896453857
1776251637.5336237,31132,-1.2860000133514404
1776251637.7459712,31223,-1.0910000801086426
1776251637.9429822,31315,-1.0920000076293945
1776251638.1403427,31406,-1.0910000801086426
1776251638.4069457,31538,-1.1320000886917114
1776251638.6849313,31682,-1.1440000534057617
1776251638.7781918,31733,-1.0509999990463257
1776251639.0584445,31856,-1.1230000257492065
1776251639.2063532,31932,-1.0760000944137573
1776251639.4071357,32029,-1.097000002861023
1776251639.6115782,32133,-1.1040000915527344
1776251639.930304,32294,-1.1610000133514404
1776251640.1220653,32377,-1.0830000638961792
1776251640.2265437,32432,-1.0550000667572021
1776251640.6932237,32679,-1.2470000982284546
1776251641.8806996,32825,-1.1460000276565552
1776251642.0208004,32897,-1.0720000267028809
