Wall time,Step,Value
1776250385.86724,29741,1.9019999504089355
1776250388.2129607,30041,-0.30000001192092896
1776250390.4750519,30341,-0.30000001192092896
1776250392.7749357,30641,-0.30000001192092896
1776250394.9065652,30913,1.7279999256134033
1776250396.1261556,31054,1.8589999675750732
1776250396.7328734,31117,1.9369999170303345
1776250399.457759,31417,-0.30000001192092896
1776250399.932645,31472,1.9449999332427979
1776250401.192962,31606,1.8659999370574951
1776250401.6574283,31662,1.944000005722046
1776250402.35565,31750,1.9119999408721924
1776250402.5147216,31770,1.9799998998641968
1776250405.2869067,32070,-0.30000001192092896
1776250405.9434595,32123,1.9469999074935913
1776250407.1074069,32243,1.8799999952316284
1776250408.8258622,32447,1.7959998846054077
1776250409.3459537,32508,1.938999891281128
1776250410.3007216,32617,1.8909999132156372
1776250413.8306386,32917,-0.30000001192092896
1776250416.6911535,33207,1.709999918937683
1776250417.9951355,33361,1.8459999561309814
1776250420.6794555,33656,1.7049999237060547
1776250421.031436,33691,1.9649999141693115
1776250421.5753896,33753,1.937999963760376
1776250422.889385,33910,1.8429999351501465
1776250424.725842,34106,1.803999900817871
1776250427.3958607,34406,-0.30000001192092896
1776250430.1582205,34706,-0.30000001192092896
1776250430.4984941,34736,1.96999990940094
1776250430.806237,34764,1.972000002861023
1776250431.1295798,34793,1.9709999561309814
1776250434.2648163,35093,-0.30000001192092896
1776250435.9222026,35270,1.8229999542236328
1776250437.6091428,35445,1.8249999284744263
1776250438.2590284,35512,1.9329999685287476
1776250439.2569134,35603,1.9089999198913574
1776250441.2697608,35834,1.7689999341964722
1776250441.653464,35880,1.9539999961853027
1776250442.4812756,35985,1.8949999809265137
1776250443.208325,36072,1.9129999876022339
1776250444.1992915,36185,1.8869999647140503
1776250445.0580835,36292,1.8930000066757202
1776250447.728097,36592,-0.30000001192092896
1776250449.3669128,36768,-1.1759999990463257
1776250450.3148847,36878,1.8899999856948853
1776250450.9311185,36956,1.9219999313354492
1776250451.065835,36971,1.9849998950958252
1776250452.572165,37121,1.8499999046325684
1776250453.782622,37254,-1.1330000162124634
1776250456.4976184,37554,-0.30000001192092896
1776250457.579596,37670,1.8839999437332153
1776250458.3702178,37763,1.906999945640564
1776250460.955059,38049,1.7139999866485596
1776250461.5310009,38120,1.928999900817871
1776250461.724341,38145,1.9749999046325684
1776250462.6066515,38251,1.8939999341964722
1776250463.58313,38377,1.8739999532699585
1776250463.7508066,38398,1.9789999723434448
1776250464.7277813,38520,1.8779999017715454
1776250465.5843396,38624,1.8959999084472656
1776250466.7889886,38778,1.8459999561309814
1776250469.0733535,39013,1.7649999856948853
1776250470.1348116,39127,1.8859999179840088
1776250473.3223307,39427,-0.30000001192092896
1776250474.0513117,39504,1.9229999780654907
1776250474.94311,39608,1.8959999084472656
1776250476.8591406,39828,1.7799999713897705
1776250477.658791,39909,1.9189999103546143
1776250478.0670884,39956,1.9529999494552612
1776250478.9188175,40044,1.9119999408721924
1776250481.7282283,40344,-0.30000001192092896
1776250482.8911903,40458,1.8859999179840088
1776250483.7458904,40547,1.9109998941421509
1776250484.8315568,40671,1.875999927520752
1776250485.1639092,40707,1.9639999866485596
1776250485.8190935,40781,1.9259999990463257
1776250486.7824688,40888,1.8930000066757202
1776250489.5246487,41188,-0.30000001192092896
1776250492.2807028,41488,-0.30000001192092896
1776250493.746989,41654,1.8339999914169312
1776250494.69591,41762,1.8919999599456787
1776250494.925416,41787,1.9749999046325684
1776250496.027104,41910,1.8769999742507935
1776250496.9765913,42012,1.8980000019073486
1776250498.2798986,42155,1.8569999933242798
1776250498.7499275,42210,1.9449999332427979
1776250498.8887737,42226,1.9839999675750732
1776250501.5231442,42526,-0.30000001192092896
1776250503.3316224,42732,1.7939999103546143
1776250503.5663457,42758,1.9739999771118164
1776250506.0576491,43038,1.71999990940094
1776250508.685848,43338,-0.30000001192092896
1776250509.260784,43403,1.934999942779541
1776250509.6246917,43446,1.9569998979568481
1776250510.495986,43541,1.9049999713897705
1776250510.890687,43588,1.9529999494552612
1776250511.5986304,43667,1.9210000038146973
1776250513.428664,43878,1.7889999151229858
1776250515.2191288,44083,-1.2050000429153442
1776250517.936024,44383,-0.30000001192092896
1776250518.699773,44470,1.9129999876022339
1776250519.879712,44606,-1.1360000371932983
1776250520.8543785,44717,1.8889999389648438
1776250523.5716565,45017,-0.30000001192092896
1776250524.0307093,45068,1.9490000009536743
1776250525.4707003,45230,1.837999939918518
1776250525.8658538,45271,1.9589999914169312
1776250526.1256464,45298,1.972999930381775
1776250527.0004137,45392,1.9059998989105225
1776250527.5001845,45446,1.9459999799728394
1776250527.9468477,45496,1.9499999284744263
1776250530.6203349,45796,-0.30000001192092896
1776250533.3535607,46096,-0.30000001192092896
1776250533.955486,46162,1.9339998960494995
1776250536.6732907,46462,-0.30000001192092896
1776250537.5538359,46563,1.8989999294281006
1776250538.537509,46672,1.8909999132156372
1776250539.380008,46768,1.903999924659729
1776250539.8273704,46819,1.9490000009536743
1776250542.0393744,47067,1.7519999742507935
1776250542.5910037,47127,1.9399999380111694
1776250543.3526013,47214,1.9129999876022339
1776250544.2676413,47315,1.8989999294281006
1776250545.4954038,47445,1.8700000047683716
1776250546.1881943,47516,1.928999900817871
1776250547.3150373,47625,1.8909999132156372
1776250547.8218484,47678,1.9469999074935913
1776250549.304572,47825,1.8529999256134033
1776250550.457338,47950,1.875
1776250551.6331694,48063,1.8869999647140503
1776250552.6500793,48143,1.9199999570846558
1776250553.3993483,48218,1.9249999523162842
1776250554.012492,48294,1.9239999055862427
1776250554.2678354,48327,1.9670000076293945
1776250554.553159,48364,1.962999939918518
1776250555.3333054,48451,1.9129999876022339
1776250555.9167316,48515,1.9359999895095825
1776250556.1393216,48543,1.972000002861023
1776250556.7370331,48615,1.9279999732971191
1776250557.0385573,48652,1.962999939918518
1776250557.3505573,48688,1.9639999866485596
1776250558.5276616,48832,1.8559999465942383
1776250559.8909159,48957,1.875
1776250560.783128,49058,1.8989999294281006
1776250561.576606,49149,1.9089999198913574
1776250562.2562997,49230,1.9189999103546143
1776250563.497133,49386,1.843999981880188
1776250563.7542226,49417,1.968999981880188
1776250563.9682941,49443,1.9739999771118164
1776250565.1735592,49588,1.8549998998641968
1776250565.6092005,49642,1.9459999799728394
1776250566.2821496,49723,1.9189999103546143
1776250566.7869248,49786,1.9369999170303345
1776250567.5614195,49885,1.900999903678894
1776250568.0325565,49943,1.941999912261963
1776250568.854349,50042,1.900999903678894
1776250569.5852919,50134,1.9079999923706055
1776250569.743583,50153,1.9809999465942383
1776250570.2936413,50221,1.931999921798706
1776250571.6606464,50389,1.8319998979568481
1776250572.2332363,50463,1.9259999990463257
1776250573.1109798,50571,1.8919999599456787
1776250573.4244926,50612,1.9589999914169312
1776250573.8666255,50671,1.940999984741211
1776250574.4421456,50741,1.9299999475479126
1776250574.7011418,50773,1.9679999351501465
1776250575.8451998,50912,1.8609999418258667
1776250576.7599936,51028,1.8839999437332153
1776250577.2415202,51086,1.941999912261963
1776250577.5618246,51126,1.959999918937683
1776250579.0197234,51308,1.8179999589920044
1776250580.5170977,51498,1.809999942779541
1776250581.068533,51569,1.928999900817871
1776250582.177779,51713,1.8559999465942383
1776250583.0389316,51824,1.8889999389648438
1776250583.728267,51912,1.9119999408721924
1776250584.1600199,51967,1.9449999332427979
1776250585.262835,52098,1.86899995803833
1776250586.2030067,52217,1.8809999227523804
1776250586.6115096,52265,1.9519999027252197
1776250586.8045425,52286,1.9789999723434448
1776250587.6998894,52380,1.9059998989105225
1776250588.9061437,52514,1.8659999370574951
1776250589.0171402,52526,1.9879999160766602
1776250589.9898078,52643,1.8829998970031738
1776250591.2967052,52791,1.8519999980926514
1776250591.7943845,52847,-1.055999994277954
1776250591.9795678,52870,1.9769999980926514
1776250592.7719896,52952,1.9179999828338623
1776250594.0704532,53087,1.8649998903274536
1776250594.412006,53126,1.9609999656677246
1776250594.7844093,53165,1.9609999656677246
1776250595.9519365,53291,1.8739999532699585
1776250596.740746,53363,1.9279999732971191
1776250597.8657224,53473,1.8899999856948853
1776250598.8830457,53561,1.9119999408721924
1776250599.8255496,53659,1.9019999504089355
1776250600.8999434,53760,1.8989999294281006
1776250601.1832688,53794,1.965999960899353
1776250602.058152,53877,1.9169999361038208
1776250602.3740783,53917,1.959999918937683
1776250602.9494867,53985,-1.068000078201294
1776250603.5894206,54063,1.9219999313354492
1776250603.9862392,54101,1.9619998931884766
1776250606.4326475,54364,1.7369999885559082
1776250607.2385914,54441,1.9229999780654907
1776250608.4561026,54578,1.8629999160766602
1776250609.5306864,54696,1.8819999694824219
1776250611.4619918,54901,1.7949999570846558
1776250612.7963743,55047,1.8539999723434448
1776250613.2181666,55100,1.9469999074935913
1776250614.1839566,55223,1.8769999742507935
1776250615.2719004,55335,1.8879998922348022
1776250615.464388,55355,1.9799998998641968
1776250616.900131,55517,1.837999939918518
1776250617.7350488,55620,1.8969999551773071
1776250619.1296742,55772,1.847999930381775
1776250620.4566743,55913,1.8589999675750732
1776250620.7313545,55937,1.9759999513626099
1776250621.4886236,55994,1.9429999589920044
1776250623.2006264,56133,1.8609999418258667
1776250623.9524057,56189,1.944000005722046
1776250624.4294465,56220,1.968999981880188
1776250624.6853466,56246,1.9739999771118164
1776250625.5453293,56307,1.938999891281128
1776250626.167473,56348,1.9589999914169312
1776250628.7051764,56505,1.8429999351501465
1776250630.9006832,56642,1.8629999160766602
1776250632.5453703,56708,1.9339998960494995
1776250636.1775491,56897,1.8109999895095825
1776250636.4528756,56918,1.9789999723434448
1776250637.7723644,57040,1.8779999017715454
1776250638.9679136,57148,1.8919999599456787
1776250639.885615,57241,1.906999945640564
1776250640.9772305,57338,1.902999997138977
1776250643.0840397,57529,1.8089998960494995
1776250643.9438615,57609,1.9199999570846558
1776250644.2945046,57643,1.965999960899353
1776250645.1696184,57731,1.9119999408721924
1776250648.349498,58031,-0.30000001192092896
1776250649.743698,58156,1.875
1776250650.4229336,58220,1.9359999895095825
1776250651.1975365,58291,1.928999900817871
1776250651.9981124,58366,1.9249999523162842
1776250653.7442698,58531,1.834999918937683
1776250654.183792,58568,1.962999939918518
1776250655.0288062,58637,1.930999994277954
1776250658.5145733,58937,-0.30000001192092896
1776250659.7534895,59064,1.872999906539917
1776250660.6415195,59174,1.8899999856948853
1776250661.706165,59307,1.8669999837875366
1776250662.0864303,59351,1.9559999704360962
1776250662.991985,59442,1.9089999198913574
1776250664.3511467,59566,1.875999927520752
1776250665.6409564,59689,1.8769999742507935
1776250666.9997904,59807,1.8819999694824219
1776250671.2896595,60107,-0.30000001192092896
1776250672.4612443,60228,1.878999948501587
1776250673.94481,60388,1.8399999141693115
1776250674.6153977,60438,1.9499999284744263
1776250676.0558045,60520,1.9179999828338623
1776250676.9235992,60564,1.9559999704360962
1776250677.9987876,60664,1.899999976158142
1776250679.5442843,60798,1.8659999370574951
1776250681.905327,61045,1.7529999017715454
1776250682.96283,61144,1.900999903678894
1776250684.138524,61257,1.8869999647140503
1776250686.029787,61470,1.7869999408721924
1776250687.0279932,61565,1.9049999713897705
1776250688.3657844,61693,1.871999979019165
1776250689.6766837,61839,1.8539999723434448
1776250689.9156785,61867,1.972000002861023
1776250690.7022977,61952,1.9149999618530273
1776250691.1163864,61995,1.9569998979568481
1776250691.7277207,62055,1.9399999380111694
1776250692.6804214,62153,1.9019999504089355
1776250693.7756693,62263,1.8899999856948853
1776250696.696514,62545,1.7179999351501465
1776250697.119684,62585,1.959999918937683
1776250697.5591142,62627,1.9579999446868896
1776250699.2894533,62786,1.840999960899353
1776250699.4268043,62803,1.9829999208450317
1776250700.7049284,62919,1.8839999437332153
1776250702.7789817,63124,1.7949999570846558
1776250704.3161626,63269,1.8549998998641968
1776250705.4616587,63403,1.8659999370574951
1776250706.0346227,63454,1.9490000009536743
1776250706.658462,63523,1.930999994277954
1776250708.1163146,63669,1.8539999723434448
1776250709.2435315,63779,1.8899999856948853
1776250710.384257,63875,1.903999924659729
1776250712.3336654,64061,1.813999891281128
1776250713.1082275,64124,1.9369999170303345
1776250713.4316387,64156,1.9679999351501465
1776250714.04998,64219,1.9369999170303345
1776250716.5836134,64455,1.7639999389648438
1776250717.7183313,64569,1.8859999179840088
1776250720.684746,64750,1.8189998865127563
1776250721.500006,64835,1.9149999618530273
1776250721.9856339,64899,1.9359999895095825
1776250724.5528102,65199,-0.30000001192092896
1776250725.1305056,65255,1.944000005722046
1776250725.4747167,65297,1.9579999446868896
1776250726.6185632,65416,1.8809999227523804
1776250727.1141434,65480,1.9359999895095825
1776250728.4906654,65628,1.8519999980926514
1776250728.977918,65664,1.9639999866485596
1776250730.1451676,65739,1.9249999523162842
1776250731.2769718,65846,1.8930000066757202
1776250732.1529515,65947,1.8989999294281006
1776250732.7441804,66019,1.9279999732971191
1776250733.8720577,66152,1.8669999837875366
1776250734.4851317,66211,1.940999984741211
1776250735.744885,66331,1.8799999952316284
1776250737.0355623,66454,1.8769999742507935
1776250737.6843424,66508,1.9459999799728394
1776250738.7534955,66605,1.902999997138977
1776250739.2290826,66646,1.9589999914169312
1776250739.6361794,66680,1.965999960899353
1776250741.0300093,66805,1.875
1776250741.9279466,66893,1.9119999408721924
1776250742.2506335,66917,1.9759999513626099
1776250745.3807404,67217,-0.30000001192092896
1776250745.8257935,67257,1.959999918937683
1776250746.2745075,67299,1.9579999446868896
1776250746.9393802,67361,1.937999963760376
1776250747.715578,67422,1.938999891281128
1776250749.4199164,67555,1.8669999837875366
1776250751.9335067,67802,1.7529999017715454
1776250752.355094,67843,1.9589999914169312
1776250752.7218463,67870,1.972999930381775
1776250754.2945995,68028,1.841999888420105
1776250755.0525868,68106,1.9219999313354492
1776250758.1302555,68367,1.7389999628067017
1776250758.964122,68420,1.9469999074935913
1776250761.7233732,68592,1.8279999494552612
1776250762.7312093,68690,1.9019999504089355
1776250763.3041277,68746,1.944000005722046
1776250764.6583564,68877,1.86899995803833
1776250765.0119402,68914,1.962999939918518
1776250766.0497763,69027,1.8869999647140503
1776250766.9264886,69112,1.9149999618530273
1776250768.3201642,69257,1.8549998998641968
1776250770.0166907,69415,1.841999888420105
1776250772.7062213,69715,-0.30000001192092896
1776250775.2000258,70015,-0.30000001192092896
1776250776.3372989,70156,1.8589999675750732
1776250776.694301,70200,1.9559999704360962
1776250776.9121819,70228,1.972000002861023
1776250777.181386,70263,1.9649999141693115
1776250778.108086,70377,1.8859999179840088
1776250778.2812355,70398,1.9789999723434448
1776250779.0529485,70498,1.899999976158142
1776250779.330417,70532,1.965999960899353
1776250781.179795,70756,1.775999903678894
1776250781.6825783,70822,1.9339998960494995
1776250782.1644702,70884,1.937999963760376
1776250783.5702736,71050,1.8339999914169312
1776250784.0612388,71108,1.941999912261963
1776250784.403696,71151,1.9569998979568481
1776250785.069768,71222,1.928999900817871
1776250786.1461718,71346,1.875999927520752
1776250787.80072,71515,1.8309999704360962
1776250788.5602326,71609,1.9059998989105225
1776250789.1769845,71680,1.928999900817871
1776250790.4012341,71811,1.86899995803833
1776250790.5700378,71828,1.9829999208450317
1776250791.3696911,71896,1.931999921798706
1776250793.013149,72046,1.8499999046325684
1776250793.9420943,72137,1.9089999198913574
1776250794.475788,72189,1.9479999542236328
1776250795.3068538,72275,1.9139999151229858
1776250795.5141606,72297,1.9779999256134033
1776250796.3170474,72369,1.9279999732971191
1776250797.907943,72523,1.8459999561309814
1776250799.3053524,72652,1.8709999322891235
1776250799.5401113,72670,1.9819999933242798
1776250800.8857713,72790,1.8799999952316284
1776250801.1625085,72825,1.9649999141693115
1776250802.7543666,73021,1.803999900817871
1776250803.6133323,73122,1.8989999294281006
1776250805.050834,73309,1.812999963760376
1776250805.8075147,73403,1.9059998989105225
1776250807.3710604,73599,1.803999900817871
1776250808.4291787,73727,1.871999979019165
1776250809.6526933,73881,1.8459999561309814
1776250809.9187021,73915,1.965999960899353
1776250810.5868728,74001,1.9139999151229858
1776250811.4917858,74113,1.8879998922348022
1776250812.3869996,74221,1.8919999599456787
1776250813.0889668,74307,1.9139999151229858
1776250814.2683468,74451,1.8559999465942383
1776250815.7477076,74627,1.8240000009536743
1776250816.5566561,74726,1.900999903678894
1776250817.9238987,74890,1.8359999656677246
1776250818.2563012,74932,1.9579999446868896
1776250818.5964222,74977,1.9549999237060547
1776250819.64322,75104,1.872999906539917
1776250820.6236353,75216,1.8879998922348022
1776250821.1681917,75281,1.934999942779541
1776250821.318662,75298,1.9829999208450317
1776250822.0077674,75384,1.9139999151229858
1776250822.6223917,75456,1.9279999732971191
1776250822.9673474,75498,1.9579999446868896
1776250823.6094272,75571,1.9269999265670776
1776250824.7236435,75686,1.8849999904632568
1776250825.2882292,75748,1.937999963760376
1776250825.5207376,75774,1.9739999771118164
1776250825.9806793,75833,1.940999984741211
1776250826.7441804,75933,1.899999976158142
1776250827.2301662,75990,1.9429999589920044
1776250827.883869,76066,1.9239999055862427
1776250829.1693175,76223,1.8429999351501465
1776250829.7618403,76297,1.9259999990463257
1776250830.7408829,76398,1.8989999294281006
1776250832.3392117,76580,1.8179999589920044
1776250833.2684917,76677,1.902999997138977
1776250834.4004898,76801,1.875999927520752
1776250836.9002402,77029,1.7719999551773071
1776250837.9532862,77141,1.8879998922348022
1776250839.4855902,77311,1.8299999237060547
1776250839.6714773,77331,1.9799998998641968
1776250840.9428513,77468,1.8629999160766602
1776250841.390664,77513,1.9549999237060547
1776250843.2692797,77677,1.8359999656677246
1776250845.5573528,77860,1.816999912261963
1776250847.049236,78019,1.840999960899353
1776250847.7192006,78097,1.9219999313354492
1776250848.86216,78219,1.8779999017715454
1776250850.515711,78319,1.899999976158142
1776250853.2948947,78487,1.8319998979568481
1776250854.7434783,78599,1.8879998922348022
1776250857.311873,78795,1.803999900817871
1776250858.2596047,78871,1.9239999055862427
1776250858.5082173,78892,1.9789999723434448
1776250861.2688754,79109,1.7829999923706055
1776250862.2435591,79200,1.9089999198913574
1776250863.2281141,79277,1.9229999780654907
1776250863.6312559,79320,1.9569998979568481
1776250864.3337662,79401,1.9189999103546143
1776250865.8357952,79571,1.8299999237060547
1776250866.5989826,79648,1.9229999780654907
1776250869.161581,79948,-0.30000001192092896
1776250869.7979114,80024,1.9239999055862427
1776250870.718474,80137,1.8869999647140503
1776250871.7662108,80238,1.8989999294281006
1776250872.9968061,80310,1.9279999732971191
1776250873.9632537,80404,1.9059998989105225
1776250874.6996293,80454,1.9499999284744263
1776250876.5465372,80580,1.8739999532699585
1776250879.0028427,80746,1.8339999914169312
1776250879.6610203,80795,1.9509999752044678
1776250882.2685726,81008,1.7869999408721924
1776250883.2217867,81062,1.9459999799728394
1776250884.6600382,81153,1.9089999198913574
1776250886.827591,81307,1.8459999561309814
1776250887.8182096,81365,1.941999912261963
1776250888.274289,81395,1.96999990940094
1776250889.2700715,81458,1.9369999170303345
1776250890.070897,81516,1.941999912261963
1776250890.7678058,81564,1.9519999027252197
1776250893.6903403,81770,1.7939999103546143
1776250895.7531066,81916,1.8539999723434448
1776250896.4706933,81969,1.9469999074935913
1776250898.0969894,82086,1.8829998970031738
1776250898.6361966,82126,1.959999918937683
1776250900.5169702,82280,1.8459999561309814
1776250900.965603,82317,1.962999939918518
1776250901.9424677,82391,1.9259999990463257
1776250903.556798,82500,1.8909999132156372
1776250906.1049216,82672,1.8279999494552612
1776250907.9800386,82804,1.8679999113082886
1776250910.3601964,82962,1.841999888420105
1776250912.2476437,83076,1.8859999179840088
1776250914.0286713,83211,1.8649998903274536
1776250914.3020966,83242,1.968999981880188
1776250915.0203326,83313,1.928999900817871
1776250915.4012177,83353,1.959999918937683
1776250916.0531838,83421,1.931999921798706
1776250917.0007744,83524,1.8969999551773071
1776250918.0740736,83654,1.8700000047683716
1776250919.653956,83848,1.805999994277954
1776250920.4452016,83945,1.902999997138977
1776250921.1661036,84025,1.9199999570846558
1776250921.6128576,84076,1.9490000009536743
1776250921.9617703,84117,1.9589999914169312
1776250922.952728,84219,1.8980000019073486
1776250924.3921044,84375,1.843999981880188
1776250925.0021064,84444,1.930999994277954
1776250925.216127,84470,1.9739999771118164
1776250925.8004074,84536,1.9339998960494995
1776250926.8801916,84652,1.8839999437332153
1776250927.84531,84770,1.8819999694824219
1776250928.7683413,84865,1.9049999713897705
1776250929.198918,84892,1.972999930381775
1776250930.0080862,84968,1.9239999055862427
1776250931.320426,85090,1.8779999017715454
1776250934.4461787,85255,1.834999918937683
1776250934.8657439,85282,1.972999930381775
1776250937.7810106,85496,1.7859998941421509
1776250937.9985132,85512,1.9839999675750732
1776250938.4378889,85548,1.9639999866485596
1776250939.9416015,85682,1.8659999370574951
1776250941.8849967,85838,1.843999981880188
1776250943.5594552,85950,1.8879998922348022
1776250944.4068773,86012,1.937999963760376
1776250945.5439842,86091,1.9210000038146973
1776250947.0131233,86191,1.899999976158142
1776250947.7052069,86237,1.9539999961853027
1776250949.2496467,86379,1.8579999208450317
1776250949.8309207,86430,1.9490000009536743
1776250950.4728534,86489,1.940999984741211
1776250951.1594844,86548,1.940999984741211
1776250952.547981,86685,1.8629999160766602
1776250954.1584167,86825,1.8599998950958252
1776250954.6551652,86876,1.9490000009536743
1776250955.7352276,86978,1.8980000019073486
1776250957.1907892,87101,1.8769999742507935
1776250958.0517657,87169,1.931999921798706
1776250958.7972925,87234,1.934999942779541
1776250960.5453615,87368,1.8659999370574951
1776250960.8807485,87392,1.9759999513626099
1776250961.5073397,87434,1.9579999446868896
1776250962.9210098,87550,1.8839999437332153
1776250963.3759325,87587,1.962999939918518
1776250964.4541905,87685,1.9019999504089355
1776250965.1143954,87764,1.9210000038146973
1776250966.51043,87934,1.8299999237060547
1776250967.0357502,87990,1.944000005722046
1776250968.014719,88111,1.878999948501587
1776250968.466087,88163,1.9479999542236328
1776250969.0875468,88235,1.9279999732971191
1776250969.5685546,88291,1.944000005722046
1776250969.7223725,88309,1.9819999933242798
1776250970.1344812,88354,1.9549999237060547
1776250970.4531114,88389,1.9649999141693115
1776250970.7769854,88426,1.962999939918518
1776250971.448738,88493,1.9329999685287476
1776250972.8050785,88599,1.8939999341964722
1776250973.7478461,88677,1.9219999313354492
1776250974.980673,88786,1.8909999132156372
1776250975.371397,88819,1.9670000076293945
1776250975.8549001,88859,1.959999918937683
1776250977.0140712,88955,1.903999924659729
1776250978.687287,89091,1.8639999628067017
1776250979.7325423,89175,1.9160000085830688
